"sneakers_ref","img_url2","title","color","brand","img_url"
"924448-003","http://images.hhv.de/catalog/new_shop_186x186/00551/551886.jpg","Dualtone Racer Premium","LIGHT CARBON / ANTHRACITE / WHITE / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551886.jpg"
"924448-004","http://images.hhv.de/catalog/new_shop_186x186/00551/551887.jpg","Dualtone Racer Premium","BLACK / BLACK / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551887.jpg"
"AH8145-101","http://images.hhv.de/catalog/new_shop_186x186/00551/551902.jpg","Air Max 1","WHITE / BLACK / WOLF GREY / GUNSMOKE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551902.jpg"
"AJ2024-002","http://images.hhv.de/catalog/new_shop_186x186/00551/551905.jpg","Internationalist Special Edition","BLACK / BLACK / SAIL","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551905.jpg"
"325001-004","http://images.hhv.de/catalog/new_shop_186x186/00551/551913.jpg","Air Pippen","BLACK / ANTHRACITE / VAST GREY","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551913.jpg"
"325001-403","http://images.hhv.de/catalog/new_shop_186x186/00551/551914.jpg","Air Pippen","WORK BLUE / UNIVERSITY RED / SUMMIT WHITE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551914.jpg"
"918206-700","http://images.hhv.de/catalog/new_shop_186x186/00551/551918.jpg","Air Vortex Leather","ELEMENTAL GOLD / MINERAL YELLOW","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551918.jpg"
"AH8050-100","http://images.hhv.de/catalog/new_shop_186x186/00551/551928.jpg","Air Max 270","WHITE / BLACK / WHITE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551928.jpg"
"864347-002","http://images.hhv.de/catalog/new_shop_186x186/00551/551938.jpg","Zoom Blazer Low","BLACK / BLACK / ANTHRACITE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551938.jpg"
"918304-400","http://images.hhv.de/catalog/new_shop_186x186/00551/551941.jpg","Zoom P-Rod X","THUNDER BLUE / THUNDER BLUE / LEMON WASH","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551941.jpg"
"AH8047-103","http://images.hhv.de/catalog/new_shop_186x186/00551/551983.jpg","Air Span II","WHITE / HYPER ROYAL / LASER ORANGE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551983.jpg"
"872922-004","http://images.hhv.de/catalog/new_shop_186x186/00551/551997.jpg","WMNS Internationalist SE","LIGHT BONE / LIGHT BONE / PHANTOM / SAIL","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551997.jpg"
"903896-100","http://images.hhv.de/catalog/new_shop_186x186/00551/551999.jpg","Air Vortex","SAIL / WOLF GREY / SAIL / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00551/551999.jpg"
"903896-602","http://images.hhv.de/catalog/new_shop_186x186/00552/552000.jpg","Air Vortex","MARS STONE / DEEP BURGUNDY / SAIL / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552000.jpg"
"903896-005","http://images.hhv.de/catalog/new_shop_186x186/00552/552013.jpg","Air Vortex","LIGHT CARBON / ANTHRACITE / SAIL / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552013.jpg"
"924469-302","http://images.hhv.de/catalog/new_shop_186x186/00552/552017.jpg","Air Pegasus A/T","CARGO KHAKI / WHITE / KHAKI / WOLF GREY","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552017.jpg"
"AH8047-002","http://images.hhv.de/catalog/new_shop_186x186/00552/552025.jpg","Air Span II","BLACK / BLACK / WHITE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552025.jpg"
"AJ0866-100","http://images.hhv.de/catalog/new_shop_186x186/00552/552029.jpg","WMNS Blazer Low SE LX Basketball","WHITE / WHITE / BLACK / SPEED RED","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552029.jpg"
"631303-021","http://images.hhv.de/catalog/new_shop_186x186/00552/552079.jpg","Stefan Janoski Max","BLACK / WHITE / MEDIUM OLIVE / GUM LIGHT BROWN","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552079.jpg"
"843895-200","http://images.hhv.de/catalog/new_shop_186x186/00552/552082.jpg","Check Solarsoft","MEDIUM OLIVE / SEQUOIA / SUMMIT WHITE / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552082.jpg"
"864349-300","http://images.hhv.de/catalog/new_shop_186x186/00552/552085.jpg","Zoom Blazer Mid","SEQUOIA / SEQUOIA / MEDIUM OLIVE / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552085.jpg"
"631303-018","http://images.hhv.de/catalog/new_shop_186x186/00552/552093.jpg","Stefan Janoski Max","WOLF GREY / WHITE / DARK GREY / PURE PLATINUM","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552093.jpg"
"631303-312","http://images.hhv.de/catalog/new_shop_186x186/00552/552094.jpg","Stefan Janoski Max","SEQUOIA / WHITE / GOLDEN BEIGE","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00552/552094.jpg"
"57004-111","http://images.hhv.de/catalog/new_shop_186x186/00555/555099.jpg","K2 PxK","BEIGE / SAND","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00555/555099.jpg"
"57008-230","http://images.hhv.de/catalog/new_shop_186x186/00555/555100.jpg","Slantback PxK","DARK GREY","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00555/555100.jpg"
"AA0531-001","http://images.hhv.de/catalog/new_shop_186x186/00555/555616.jpg","Komyuter SE","BLACK/ANTHRACITE / BLACK / BLACK","Nike","http://images.hhv.de/catalog/shop_detail_zoom/00555/555616.jpg"
"SHFW0345","http://images.hhv.de/catalog/new_shop_186x186/00557/557240.jpg","City Runner","CHARCOAL / GUM","ellesse","http://images.hhv.de/catalog/shop_detail_zoom/00557/557240.jpg"
"365621-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559841.jpg","Suede Platform BBoy Fab","PUMA BLACK / PUMA TEAM GOLD","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559841.jpg"
"365893-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559845.jpg","Suede","PUMA BLACK / PUMA BLACK","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559845.jpg"
"365899-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559848.jpg","Basket","PUMA WHITE / PUMA WHITE","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559848.jpg"
"365952-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559850.jpg","Leadcat","PUMA WHITE / PUMA BLACK","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559850.jpg"
"366116-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559851.jpg","Basket Heart Heyper EMB","PUMA BLACK","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559851.jpg"
"367063-0001","http://images.hhv.de/catalog/new_shop_186x186/00559/559854.jpg","Platform Slide Bold SD","PUMA BLACK / PUMA BLACK","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559854.jpg"
"367063-0002","http://images.hhv.de/catalog/new_shop_186x186/00559/559855.jpg","Platform Slide Bold SD","FOREST NIGHT / FOREST NIGHT","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559855.jpg"
"363780-0007","http://images.hhv.de/catalog/new_shop_186x186/00559/559860.jpg","Jogger OG","MUTED CLAY / BURNT OCHRE / PUMA BLACK / WHISPER WHITE / GLACIER GRAY","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559860.jpg"
"365489-0003","http://images.hhv.de/catalog/new_shop_186x186/00559/559864.jpg","Tsugi Jun","GRAY VIOLET / QUIET SHADE / PUMA WHITE","Puma","http://images.hhv.de/catalog/shop_detail_zoom/00559/559864.jpg"
"CM8791","http://images.hhv.de/catalog/new_shop_186x186/00563/563241.jpg","Revenge Plus Gum","WHITE / SNOWY GREY / BLACK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563241.jpg"
"CM8797","http://images.hhv.de/catalog/new_shop_186x186/00563/563248.jpg","Revenge Plus PN","CHALK GREEN / GREY / CHALK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563248.jpg"
"CM9301","http://images.hhv.de/catalog/new_shop_186x186/00563/563250.jpg","Workout Plus","MARBLE / CHALK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563250.jpg"
"CM9302","http://images.hhv.de/catalog/new_shop_186x186/00563/563251.jpg","Workout Plus","NAVY / CHALK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563251.jpg"
"CN0385","http://images.hhv.de/catalog/new_shop_186x186/00563/563252.jpg","WMN Club C 85","WHITE / WASHED BLUE / GUM","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563252.jpg"
"CM9928","http://images.hhv.de/catalog/new_shop_186x186/00563/563257.jpg","Workout Plus","WHITE / MAROON / CHALK GREEN","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563257.jpg"
"BS9749","http://images.hhv.de/catalog/new_shop_186x186/00563/563260.jpg","Club C 85","CHALK / SUNBAKED ORANGE","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563260.jpg"
1354,"http://images.hhv.de/catalog/new_shop_186x186/00563/563262.jpg","NPC II","WHITE / WHITE","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563262.jpg"
"AR3169","http://images.hhv.de/catalog/new_shop_186x186/00563/563263.jpg","Ex-O-Fit Lo Clean Logo INT","WHITE / ROYAL BLUE","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563263.jpg"
"AR3168","http://images.hhv.de/catalog/new_shop_186x186/00563/563264.jpg","Ex-O-Fit Lo Clean Logo INT","BLACK / SILVER / SILVER","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563264.jpg"
"CN1295","http://images.hhv.de/catalog/new_shop_186x186/00563/563272.jpg","WMN Club C 85","CORK / CHALK / RBK BRASS","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563272.jpg"
"CN0632","http://images.hhv.de/catalog/new_shop_186x186/00563/563274.jpg","Classic Nylon Mesh M","CLOUD GREY / CHALK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563274.jpg"
"CN1123","http://images.hhv.de/catalog/new_shop_186x186/00563/563277.jpg","WMN Classic Nylon Cold Pastel","EUCALYPTUS / CHALK","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00563/563277.jpg"
"633351-60-5","http://images.hhv.de/catalog/new_shop_186x186/00563/563692.jpg","M1500 JDA Made in UK","BLUE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563692.jpg"
"633361-60-12","http://images.hhv.de/catalog/new_shop_186x186/00563/563694.jpg","M770 GN Made in UK","GREY","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563694.jpg"
"615921-60-12","http://images.hhv.de/catalog/new_shop_186x186/00563/563695.jpg","M991 XG Made in UK","GREY / WHITE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563695.jpg"
"633381-60-12","http://images.hhv.de/catalog/new_shop_186x186/00563/563696.jpg","M990 XG2 Made In USA","GREY","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563696.jpg"
"633401-60-8","http://images.hhv.de/catalog/new_shop_186x186/00563/563699.jpg","M997 CR Made in USA","BLACK / WHITE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563699.jpg"
"509491-60-8","http://images.hhv.de/catalog/new_shop_186x186/00563/563702.jpg","M990 BK4 Made In USA","BLACK","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563702.jpg"
"616391-60-3","http://images.hhv.de/catalog/new_shop_186x186/00563/563708.jpg","ML574 OR (Peaks to Streets Pack)","SEA SALT","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563708.jpg"
"618411-50-13","http://images.hhv.de/catalog/new_shop_186x186/00563/563711.jpg","WL520 TD","DUSTED PEACH","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563711.jpg"
"618511-50-52","http://images.hhv.de/catalog/new_shop_186x186/00563/563714.jpg","WL697 SHB","NORTH SEA","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563714.jpg"
"633591-60-8","http://images.hhv.de/catalog/new_shop_186x186/00563/563717.jpg","MS574 FSK","MAGNET","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563717.jpg"
"633711-60-8","http://images.hhv.de/catalog/new_shop_186x186/00563/563718.jpg","MRL247 TB","BLACK","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563718.jpg"
"618491-50-13","http://images.hhv.de/catalog/new_shop_186x186/00563/563720.jpg","WL697 CM","COPPER ROSE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563720.jpg"
"618671-60-6","http://images.hhv.de/catalog/new_shop_186x186/00563/563722.jpg","U420 GRB","GREEN","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563722.jpg"
"618671-60-10","http://images.hhv.de/catalog/new_shop_186x186/00563/563723.jpg","U420 NVB","NAVY","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563723.jpg"
"618661-60-10","http://images.hhv.de/catalog/new_shop_186x186/00563/563724.jpg","U420 IBG","BLUE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00563/563724.jpg"
"AR0454","http://images.hhv.de/catalog/new_shop_186x186/00564/564364_8.jpg","Club C 85","BLACK / CHARCOAL","Reebok","http://images.hhv.de/catalog/shop_detail_zoom/00564/564364_8.jpg"
"S70368-13","http://images.hhv.de/catalog/new_shop_186x186/00565/565021.jpg","Jazz Original Vintage","OLIVE / WHITE","Saucony","http://images.hhv.de/catalog/shop_detail_zoom/00565/565021.jpg"
"S60368-31","http://images.hhv.de/catalog/new_shop_186x186/00565/565026.jpg","WMN Jazz Original Vintage","TAN / MUTED CLAY","Saucony","http://images.hhv.de/catalog/shop_detail_zoom/00565/565026.jpg"
"101.173880-45033","http://images.hhv.de/catalog/new_shop_186x186/00565/565258.jpg","Serifos '90","CARMINE RED","Diadora","http://images.hhv.de/catalog/shop_detail_zoom/00565/565258.jpg"
"47218-5043","http://images.hhv.de/catalog/new_shop_186x186/00565/565406.jpg","Omnirun","BLACK / SUPER PINK","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00565/565406.jpg"
"47219-5044","http://images.hhv.de/catalog/new_shop_186x186/00565/565408.jpg","Ultimate Star OG","BLACK / SEMI GREY","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00565/565408.jpg"
"47220-2068","http://images.hhv.de/catalog/new_shop_186x186/00565/565409.jpg","Runaway ROOS 002","WET WEATHER / MUSKMELON","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00565/565409.jpg"
"47222-5046","http://images.hhv.de/catalog/new_shop_186x186/00565/565410.jpg","Runner OG","BLACK / PINK","Kangaroos","http://images.hhv.de/catalog/shop_detail_zoom/00565/565410.jpg"
"VA38EMQ6D","http://images.hhv.de/catalog/new_shop_186x186/00565/565969.jpg","UA Authentic (Sketch Sidewall)","BLACK / RED","Vans","http://images.hhv.de/catalog/shop_detail_zoom/00565/565969.jpg"
"VA38ENQA8","http://images.hhv.de/catalog/new_shop_186x186/00565/565970.jpg","UA Authentic 44 DX (Anaheim Factory)","OG JADE","Vans","http://images.hhv.de/catalog/shop_detail_zoom/00565/565970.jpg"
"VA3AV8BLK","http://images.hhv.de/catalog/new_shop_186x186/00565/565971.jpg","UA Authentic Platform 2.0","BLACK","Vans","http://images.hhv.de/catalog/shop_detail_zoom/00565/565971.jpg"
"158369C","http://images.hhv.de/catalog/new_shop_186x186/00567/567893.jpg","One Star Ox","BLACK / WHITE / WHITE","Converse","http://images.hhv.de/catalog/shop_detail_zoom/00567/567893.jpg"
"158371C","http://images.hhv.de/catalog/new_shop_186x186/00567/567894.jpg","One Star Ox","NAVY / WHITE / WHITE","Converse","http://images.hhv.de/catalog/shop_detail_zoom/00567/567894.jpg"
"159771C","http://images.hhv.de/catalog/new_shop_186x186/00567/567899.jpg","Chuck Taylor All Star 70 Hi","HERBAL / BLACK / EGRET","Converse","http://images.hhv.de/catalog/shop_detail_zoom/00567/567899.jpg"
"VX021547-WMN","http://images.hhv.de/catalog/new_shop_186x186/00569/569146_1.jpg","V-10 WMN","MULTICO / NUDE","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569146_1.jpg"
"VX020005-WMN","http://images.hhv.de/catalog/new_shop_186x186/00569/569147_1.jpg","V-10 WMN","EXTRA WHITE / BLACK","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569147_1.jpg"
"HLW011564-WMN","http://images.hhv.de/catalog/new_shop_186x186/00569/569150_1.jpg","Holiday LT WMN","NAUTICO / BURGUNDY / OXFORD GREY","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569150_1.jpg"
"VX020005","http://images.hhv.de/catalog/new_shop_186x186/00569/569151.jpg","V-10","EXTRA WHITE / BLACK","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569151.jpg"
"VX011540","http://images.hhv.de/catalog/new_shop_186x186/00569/569152.jpg","V-10","WHITE / DRIED PETAL","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569152.jpg"
"VX011380","http://images.hhv.de/catalog/new_shop_186x186/00569/569153.jpg","V-10","WHITE / NAUTICO","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569153.jpg"
"WTM010005","http://images.hhv.de/catalog/new_shop_186x186/00569/569157.jpg","Wata","WHITE / BLACK","Veja","http://images.hhv.de/catalog/shop_detail_zoom/00569/569157.jpg"
"638441-60-3","http://images.hhv.de/catalog/new_shop_186x186/00573/573192.jpg","M997 VA2 Made In USA","WHITE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573192.jpg"
"638411-60-14","http://images.hhv.de/catalog/new_shop_186x186/00573/573199.jpg","M991 5CC","PURPLE / GREY","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573199.jpg"
"638691-60-8","http://images.hhv.de/catalog/new_shop_186x186/00573/573204.jpg","MRL247 DA","BLACK","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573204.jpg"
"638691-60-10","http://images.hhv.de/catalog/new_shop_186x186/00573/573205.jpg","MRL247 DH","PIGMENT","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573205.jpg"
"638691-60-12","http://images.hhv.de/catalog/new_shop_186x186/00573/573206.jpg","MRL247 DF","STEEL","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573206.jpg"
"638621-60-8","http://images.hhv.de/catalog/new_shop_186x186/00573/573209.jpg","ML574 YLE (Chambray)","VINTAGE INDIGO","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573209.jpg"
"638621-60-63","http://images.hhv.de/catalog/new_shop_186x186/00573/573211.jpg","ML574 EGO (Chambray)","OLIVE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573211.jpg"
"638591-60-10","http://images.hhv.de/catalog/new_shop_186x186/00573/573212.jpg","ML574 ESC","NAVY","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573212.jpg"
"639691-50-12","http://images.hhv.de/catalog/new_shop_186x186/00573/573215.jpg","WL574 ESS","LIGHT PORCELAIN BLUE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573215.jpg"
"639691-50-17","http://images.hhv.de/catalog/new_shop_186x186/00573/573216.jpg","WL574 ESU","VARSITY ORANGE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573216.jpg"
"639691-50-5","http://images.hhv.de/catalog/new_shop_186x186/00573/573217.jpg","WL574 ESY","STORM BLUE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573217.jpg"
"639571-50-11","http://images.hhv.de/catalog/new_shop_186x186/00573/573219.jpg","WL373 MBB","MOONBEAM","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573219.jpg"
"639541-50-5","http://images.hhv.de/catalog/new_shop_186x186/00573/573220.jpg","WL220 RB","VINTAGE INDIGO","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573220.jpg"
"639541-50-12","http://images.hhv.de/catalog/new_shop_186x186/00573/573221.jpg","WL220 RL","OVERCAST","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573221.jpg"
"639771-50-3","http://images.hhv.de/catalog/new_shop_186x186/00573/573222.jpg","WL697 PTT","NIMBUS CLOUD","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573222.jpg"
"639771-50-12","http://images.hhv.de/catalog/new_shop_186x186/00573/573223.jpg","WL697 PTU","STARDUST","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573223.jpg"
"639161-60-5","http://images.hhv.de/catalog/new_shop_186x186/00573/573224.jpg","U420 BWN","BLUE / WHITE","New Balance","http://images.hhv.de/catalog/shop_detail_zoom/00573/573224.jpg"
